order_id,customer_id,product_id,order_date,quantity,unit_price,gross_amount,status,source_updated_at
50338,107,102,2026-05-16,2,859.43,1718.86,paid,2026-05-16T17:09:00
50339,90,101,2026-05-16,1,1099.14,1099.14,refunded,2026-05-16T15:18:00
50340,230,103,2026-05-16,5,1308.32,6541.6,paid,2026-05-16T21:06:00
50341,9,103,2026-05-16,3,1280.2,3840.6,paid,2026-05-16T16:21:00
50342,5,102,2026-05-16,2,785.92,1571.84,paid,2026-05-16T08:11:00
50343,134,103,2026-05-17,1,1292.36,1292.36,paid,2026-05-17T12:37:00
50344,365,105,2026-05-17,2,598.87,1197.74,refunded,2026-05-17T09:35:00
50345,192,103,2026-05-17,3,1418.9,4256.7,paid,2026-05-17T16:15:00
50346,328,101,2026-05-17,1,1074.78,1074.78,paid,2026-05-17T17:36:00
50347,239,101,2026-05-17,1,1237.14,1237.14,paid,2026-05-17T19:57:00
50348,112,101,2026-05-17,3,1192.39,3577.17,paid,2026-05-17T11:24:00
50349,212,104,2026-05-17,1,1078.16,1078.16,refunded,2026-05-17T15:03:00
50350,296,101,2026-05-17,1,1090.0,1090.0,paid,2026-05-17T20:59:00
50351,309,101,2026-05-17,2,1145.61,2291.22,paid,2026-05-17T10:51:00
50352,335,103,2026-05-17,1,1385.26,1385.26,paid,2026-05-17T15:51:00
50353,21,101,2026-05-17,1,1238.46,1238.46,paid,2026-05-17T20:07:00
50354,324,103,2026-05-17,3,1317.03,3951.09,refunded,2026-05-17T19:01:00
50355,57,101,2026-05-17,1,1237.19,1237.19,paid,2026-05-17T08:10:00
50356,148,102,2026-05-17,1,816.29,816.29,paid,2026-05-17T15:37:00
50357,39,103,2026-05-17,2,1361.64,2723.28,paid,2026-05-17T16:30:00
50358,237,105,2026-05-17,3,627.0,1881.0,paid,2026-05-17T21:26:00
50359,107,105,2026-05-17,2,512.3,1024.6,paid,2026-05-17T21:58:00
50360,154,103,2026-05-17,2,1354.61,2709.22,paid,2026-05-17T11:16:00
50361,355,102,2026-05-17,3,738.82,2216.46,paid,2026-05-17T13:11:00
50362,210,103,2026-05-17,1,1283.78,1283.78,paid,2026-05-17T19:40:00
50363,164,101,2026-05-17,1,1239.15,1239.15,paid,2026-05-17T16:46:00
50364,344,102,2026-05-17,1,715.08,715.08,paid,2026-05-17T15:45:00
50365,348,101,2026-05-17,4,1185.67,4742.68,paid,2026-05-17T16:37:00
50366,208,104,2026-05-17,3,1040.08,3120.24,paid,2026-05-17T09:19:00
50367,154,101,2026-05-17,1,1009.48,1009.48,paid,2026-05-17T16:33:00
50368,264,105,2026-05-17,1,635.78,635.78,paid,2026-05-17T10:02:00
50369,72,104,2026-05-18,2,921.65,1843.3,paid,2026-05-18T16:36:00
50370,66,103,2026-05-18,1,1265.89,1265.89,paid,2026-05-18T22:27:00
50371,58,102,2026-05-18,1,698.09,698.09,paid,2026-05-18T10:21:00
50372,12,105,2026-05-18,4,550.8,2203.2,paid,2026-05-18T15:19:00
50373,107,102,2026-05-18,2,897.88,1795.76,paid,2026-05-18T11:36:00
50374,54,104,2026-05-18,4,976.06,3904.24,paid,2026-05-18T21:11:00
50375,201,104,2026-05-18,1,1060.64,1060.64,paid,2026-05-18T17:18:00
50376,172,103,2026-05-18,2,1472.21,2944.42,paid,2026-05-18T21:37:00
50377,34,101,2026-05-18,1,1179.69,1179.69,refunded,2026-05-18T14:46:00
50378,296,104,2026-05-18,1,978.41,978.41,paid,2026-05-18T10:04:00
50379,10,101,2026-05-18,1,1229.77,1229.77,paid,2026-05-18T14:53:00
50380,47,102,2026-05-18,1,741.16,741.16,paid,2026-05-18T16:11:00
50381,162,105,2026-05-18,5,518.09,2590.45,paid,2026-05-18T08:34:00
50382,265,102,2026-05-18,1,707.75,707.75,paid,2026-05-18T10:40:00
50383,280,101,2026-05-18,1,1158.79,1158.79,paid,2026-05-18T15:20:00
50384,157,103,2026-05-18,1,1488.97,1488.97,paid,2026-05-18T10:40:00
50385,19,101,2026-05-18,2,1198.78,2397.56,paid,2026-05-18T21:13:00
50386,345,103,2026-05-18,1,1486.76,1486.76,paid,2026-05-18T22:06:00
50387,11,102,2026-05-18,2,791.43,1582.86,paid,2026-05-18T20:37:00
50388,288,105,2026-05-18,2,540.0,1080.0,paid,2026-05-18T13:31:00
50389,155,105,2026-05-18,1,527.36,527.36,paid,2026-05-18T14:22:00
50390,268,104,2026-05-18,1,930.19,930.19,paid,2026-05-18T18:22:00
50391,281,104,2026-05-18,1,1083.07,1083.07,paid,2026-05-18T11:26:00
50392,280,101,2026-05-18,1,1000.43,1000.43,paid,2026-05-18T18:05:00
50393,96,105,2026-05-18,1,508.12,508.12,paid,2026-05-18T10:26:00
50394,292,101,2026-05-18,1,1061.32,1061.32,paid,2026-05-18T10:15:00
50395,262,101,2026-05-18,2,1049.16,2098.32,paid,2026-05-18T12:07:00
50396,51,103,2026-05-18,1,1305.94,1305.94,paid,2026-05-18T11:53:00
50397,231,105,2026-05-19,2,518.1,1036.2,paid,2026-05-19T16:53:00
50398,199,102,2026-05-19,1,898.27,898.27,refunded,2026-05-19T21:58:00
50399,330,103,2026-05-19,2,1429.91,2859.82,refunded,2026-05-19T08:00:00
50400,202,103,2026-05-19,1,1190.34,1190.34,paid,2026-05-19T15:58:00
50401,60,105,2026-05-19,2,492.83,985.66,paid,2026-05-19T17:35:00
50402,388,105,2026-05-19,1,531.07,531.07,paid,2026-05-19T18:07:00
50403,358,103,2026-05-19,1,1276.78,1276.78,paid,2026-05-19T15:47:00
50404,389,104,2026-05-19,1,959.27,959.27,paid,2026-05-19T19:34:00
50405,258,104,2026-05-19,1,929.77,929.77,paid,2026-05-19T10:18:00
50406,241,101,2026-05-19,1,1228.51,1228.51,paid,2026-05-19T11:55:00
50407,107,101,2026-05-19,1,1179.2,1179.2,paid,2026-05-19T20:11:00
50408,302,104,2026-05-19,3,967.27,2901.81,paid,2026-05-19T18:12:00
50409,347,101,2026-05-19,2,1114.09,2228.18,paid,2026-05-19T11:36:00
50410,61,101,2026-05-19,3,1074.99,3224.97,paid,2026-05-19T21:13:00
50411,385,101,2026-05-19,1,1220.48,1220.48,paid,2026-05-19T16:55:00
50412,205,103,2026-05-19,3,1300.65,3901.95,paid,2026-05-19T15:32:00
50413,39,103,2026-05-19,1,1491.72,1491.72,paid,2026-05-19T15:15:00
50414,147,101,2026-05-19,2,1060.62,2121.24,paid,2026-05-19T21:56:00
50415,88,104,2026-05-19,1,1077.04,1077.04,paid,2026-05-19T14:01:00
50416,176,103,2026-05-19,1,1454.8,1454.8,refunded,2026-05-19T19:43:00
50417,70,105,2026-05-19,1,527.31,527.31,paid,2026-05-19T19:27:00
50418,253,101,2026-05-19,4,1097.75,4391.0,paid,2026-05-19T14:12:00
50419,140,104,2026-05-19,1,1096.62,1096.62,paid,2026-05-19T10:11:00
50420,213,101,2026-05-19,2,1261.65,2523.3,paid,2026-05-19T10:16:00
50421,295,104,2026-05-19,1,1026.1,1026.1,paid,2026-05-19T08:26:00
50422,72,105,2026-05-19,2,493.19,986.38,paid,2026-05-19T08:42:00
50423,337,102,2026-05-19,1,771.2,771.2,paid,2026-05-19T09:14:00
50424,35,101,2026-05-19,1,1104.88,1104.88,paid,2026-05-19T17:32:00
50425,37,104,2026-05-19,1,1090.8,1090.8,paid,2026-05-19T12:50:00
50426,155,105,2026-05-19,4,579.67,2318.68,paid,2026-05-19T17:53:00
50427,178,103,2026-05-19,1,1447.63,1447.63,paid,2026-05-19T13:14:00
50428,371,102,2026-05-19,4,786.25,3145.0,paid,2026-05-19T13:24:00
50429,69,101,2026-05-19,2,1178.13,2356.26,paid,2026-05-19T20:25:00
50430,110,104,2026-05-19,1,903.68,903.68,paid,2026-05-19T20:48:00
50431,261,105,2026-05-19,1,555.09,555.09,paid,2026-05-19T21:33:00
50432,25,102,2026-05-19,1,770.3,770.3,paid,2026-05-19T20:34:00
50433,86,104,2026-05-19,1,1048.93,1048.93,refunded,2026-05-19T19:33:00
50434,253,102,2026-05-19,2,832.91,1665.82,refunded,2026-05-19T20:08:00
50435,352,104,2026-05-19,1,920.43,920.43,paid,2026-05-19T08:51:00
50436,53,101,2026-05-19,1,1115.09,1115.09,paid,2026-05-19T13:18:00
50437,311,102,2026-05-19,2,855.28,1710.56,paid,2026-05-19T19:23:00
50438,314,102,2026-05-19,1,794.29,794.29,paid,2026-05-19T17:35:00
50439,152,105,2026-05-20,3,596.32,1788.96,paid,2026-05-20T17:08:00
50440,261,102,2026-05-20,2,766.86,1533.72,paid,2026-05-20T17:01:00
50441,168,102,2026-05-20,1,736.11,736.11,paid,2026-05-20T14:32:00
50442,139,105,2026-05-20,1,566.82,566.82,paid,2026-05-20T17:36:00
50443,89,102,2026-05-20,2,881.26,1762.52,paid,2026-05-20T14:49:00
50444,281,105,2026-05-20,2,514.35,1028.7,paid,2026-05-20T22:35:00
50445,372,102,2026-05-20,2,803.65,1607.3,paid,2026-05-20T14:01:00
50446,360,105,2026-05-20,1,632.2,632.2,paid,2026-05-20T20:23:00
50447,182,105,2026-05-20,2,550.37,1100.74,paid,2026-05-20T14:11:00
50448,48,101,2026-05-20,1,1261.04,1261.04,paid,2026-05-20T17:26:00
50449,175,102,2026-05-20,3,767.23,2301.69,paid,2026-05-20T18:46:00
50450,116,104,2026-05-20,2,1005.83,2011.66,refunded,2026-05-20T16:40:00
50451,261,104,2026-05-20,2,1107.47,2214.94,paid,2026-05-20T14:34:00
50452,132,103,2026-05-20,1,1502.48,1502.48,paid,2026-05-20T20:10:00
50453,136,104,2026-05-20,3,1002.3,3006.9,paid,2026-05-20T09:45:00
50454,247,103,2026-05-20,1,1490.44,1490.44,paid,2026-05-20T20:33:00
50455,81,102,2026-05-20,4,757.31,3029.24,paid,2026-05-20T10:50:00
50456,226,101,2026-05-20,1,1262.18,1262.18,paid,2026-05-20T22:43:00
50457,337,102,2026-05-20,1,748.74,748.74,paid,2026-05-20T14:04:00
50458,243,102,2026-05-21,2,898.8,1797.6,paid,2026-05-21T19:55:00
50459,400,105,2026-05-21,2,622.79,1245.58,paid,2026-05-21T13:14:00
50460,178,105,2026-05-21,1,603.48,603.48,paid,2026-05-21T17:12:00
50461,304,105,2026-05-21,2,592.87,1185.74,paid,2026-05-21T17:07:00
50462,243,102,2026-05-21,4,776.08,3104.32,paid,2026-05-21T15:44:00
50463,308,105,2026-05-21,4,597.5,2390.0,paid,2026-05-21T21:03:00
50464,173,104,2026-05-21,5,966.25,4831.25,paid,2026-05-21T16:40:00
50465,277,104,2026-05-21,1,1092.68,1092.68,paid,2026-05-21T17:37:00
50466,345,101,2026-05-21,1,1098.2,1098.2,paid,2026-05-21T15:09:00
50467,200,105,2026-05-21,1,607.2,607.2,refunded,2026-05-21T20:14:00
50468,176,101,2026-05-21,1,1264.17,1264.17,paid,2026-05-21T19:33:00
50469,198,104,2026-05-21,1,998.3,998.3,paid,2026-05-21T16:49:00
50470,342,103,2026-05-21,1,1491.24,1491.24,paid,2026-05-21T21:33:00
50471,42,101,2026-05-21,1,1148.53,1148.53,paid,2026-05-21T16:02:00
50472,285,102,2026-05-21,1,766.58,766.58,paid,2026-05-21T09:47:00
50473,375,103,2026-05-21,2,1416.72,2833.44,paid,2026-05-21T17:11:00
50474,16,104,2026-05-21,4,1152.61,4610.44,paid,2026-05-21T12:56:00
50475,139,104,2026-05-21,1,934.7,934.7,paid,2026-05-21T12:03:00
50476,273,104,2026-05-21,1,1151.5,1151.5,paid,2026-05-21T10:51:00
50477,13,104,2026-05-21,1,1152.08,1152.08,paid,2026-05-21T13:06:00
50478,108,102,2026-05-21,2,894.86,1789.72,paid,2026-05-21T21:07:00
50479,192,101,2026-05-22,2,989.47,1978.94,paid,2026-05-22T09:35:00
50480,238,104,2026-05-22,2,1073.49,2146.98,paid,2026-05-22T13:20:00
50481,198,101,2026-05-22,2,1096.09,2192.18,paid,2026-05-22T19:06:00
50482,95,102,2026-05-22,3,697.86,2093.58,paid,2026-05-22T14:10:00
50483,99,105,2026-05-22,2,571.52,1143.04,paid,2026-05-22T13:18:00
50484,40,103,2026-05-22,1,1497.65,1497.65,paid,2026-05-22T22:06:00
50485,199,102,2026-05-22,2,806.86,1613.72,paid,2026-05-22T14:38:00
50486,188,101,2026-05-22,2,1246.68,2493.36,paid,2026-05-22T16:39:00
50487,165,102,2026-05-22,1,772.29,772.29,paid,2026-05-22T18:48:00
50488,300,102,2026-05-22,1,702.81,702.81,paid,2026-05-22T16:31:00
50489,89,101,2026-05-22,2,1098.42,2196.84,paid,2026-05-22T13:32:00
50490,52,103,2026-05-22,1,1505.57,1505.57,paid,2026-05-22T08:21:00
50491,336,101,2026-05-22,1,1076.51,1076.51,paid,2026-05-22T08:41:00
50492,215,101,2026-05-22,4,1145.46,4581.84,paid,2026-05-22T22:41:00
50493,245,102,2026-05-22,1,875.11,875.11,paid,2026-05-22T19:05:00
50494,69,104,2026-05-22,1,1165.82,1165.82,paid,2026-05-22T22:23:00
50495,282,104,2026-05-22,1,1046.15,1046.15,paid,2026-05-22T20:01:00
50496,373,102,2026-05-22,2,879.88,1759.76,paid,2026-05-22T13:56:00
50497,35,101,2026-05-22,2,1137.73,2275.46,paid,2026-05-22T21:14:00
50498,132,105,2026-05-22,1,506.42,506.42,paid,2026-05-22T13:55:00
50499,55,101,2026-05-22,4,1067.03,4268.12,paid,2026-05-22T16:08:00
50500,267,101,2026-05-22,1,1142.01,1142.01,paid,2026-05-22T17:53:00
50501,319,101,2026-05-22,2,1160.16,2320.32,paid,2026-05-22T20:07:00
50502,67,105,2026-05-22,4,586.72,2346.88,paid,2026-05-22T18:54:00
50503,58,101,2026-05-22,4,1046.78,4187.12,paid,2026-05-22T20:36:00
50504,106,103,2026-05-22,1,1299.07,1299.07,paid,2026-05-22T11:22:00
50505,129,101,2026-05-22,1,1007.62,1007.62,paid,2026-05-22T12:51:00
50506,79,102,2026-05-22,5,732.21,3661.05,paid,2026-05-22T08:46:00
50507,167,101,2026-05-22,2,1215.87,2431.74,paid,2026-05-22T10:50:00
50508,341,104,2026-05-22,3,1124.11,3372.33,refunded,2026-05-22T20:19:00
50509,355,103,2026-05-22,1,1263.35,1263.35,paid,2026-05-22T21:28:00
50510,262,104,2026-05-22,1,1009.79,1009.79,paid,2026-05-22T21:28:00
50511,141,104,2026-05-22,3,1155.72,3467.16,paid,2026-05-22T16:19:00
50512,99,105,2026-05-22,1,592.77,592.77,paid,2026-05-22T08:44:00
50513,120,101,2026-05-22,2,1091.47,2182.94,paid,2026-05-22T16:09:00
50514,390,102,2026-05-22,1,739.93,739.93,paid,2026-05-22T17:53:00
50515,4,103,2026-05-22,1,1259.21,1259.21,paid,2026-05-22T11:57:00
50516,326,103,2026-05-22,5,1292.76,6463.8,paid,2026-05-22T17:43:00
50517,13,102,2026-05-23,1,740.52,740.52,paid,2026-05-23T09:13:00
50518,250,105,2026-05-23,2,610.77,1221.54,paid,2026-05-23T21:58:00
50519,231,102,2026-05-23,1,813.62,813.62,paid,2026-05-23T16:55:00
50520,379,104,2026-05-23,1,922.81,922.81,paid,2026-05-23T21:24:00
50521,365,105,2026-05-23,3,600.34,1801.02,paid,2026-05-23T13:06:00
50522,231,101,2026-05-23,1,1077.12,1077.12,paid,2026-05-23T20:04:00
50523,21,101,2026-05-23,1,1002.0,1002.0,paid,2026-05-23T19:14:00
50524,28,101,2026-05-23,2,1129.45,2258.9,paid,2026-05-23T08:29:00
50525,370,101,2026-05-23,2,1210.55,2421.1,paid,2026-05-23T10:35:00
50526,297,104,2026-05-23,2,1078.33,2156.66,paid,2026-05-23T11:20:00
50527,192,101,2026-05-23,1,1038.04,1038.04,paid,2026-05-23T21:23:00
50528,383,101,2026-05-23,1,1130.75,1130.75,paid,2026-05-23T15:00:00
50529,237,105,2026-05-23,2,633.87,1267.74,paid,2026-05-23T17:48:00
50530,394,101,2026-05-23,1,1004.9,1004.9,paid,2026-05-23T21:06:00
50531,38,105,2026-05-23,1,492.04,492.04,paid,2026-05-23T09:59:00
50532,20,102,2026-05-23,1,757.37,757.37,paid,2026-05-23T15:21:00
50533,16,104,2026-05-23,4,1061.51,4246.04,refunded,2026-05-23T18:22:00
50534,170,105,2026-05-23,2,604.18,1208.36,paid,2026-05-23T08:29:00
50535,345,101,2026-05-23,4,1031.47,4125.88,paid,2026-05-23T09:08:00
50536,158,105,2026-05-23,2,566.19,1132.38,paid,2026-05-23T18:04:00
50537,16,102,2026-05-23,1,790.8,790.8,paid,2026-05-23T12:14:00
50538,233,101,2026-05-23,1,1086.5,1086.5,paid,2026-05-23T13:46:00
50539,153,102,2026-05-23,1,768.35,768.35,paid,2026-05-23T08:45:00
50540,69,105,2026-05-23,3,552.83,1658.49,refunded,2026-05-23T12:48:00
50541,4,103,2026-05-23,1,1371.02,1371.02,paid,2026-05-23T14:13:00
50542,283,102,2026-05-23,1,852.55,852.55,paid,2026-05-23T19:02:00
50543,286,105,2026-05-23,3,635.05,1905.15,paid,2026-05-23T21:55:00
50544,22,101,2026-05-23,3,1204.42,3613.26,paid,2026-05-23T14:10:00
50545,40,101,2026-05-23,1,1214.08,1214.08,paid,2026-05-23T15:01:00
50546,134,101,2026-05-23,1,1146.29,1146.29,paid,2026-05-23T15:22:00
50547,156,103,2026-05-23,1,1355.73,1355.73,paid,2026-05-23T15:17:00
50548,20,105,2026-05-23,1,508.53,508.53,paid,2026-05-23T17:06:00
50549,392,103,2026-05-23,3,1495.09,4485.27,paid,2026-05-23T09:36:00
50550,246,104,2026-05-23,1,1152.75,1152.75,paid,2026-05-23T19:13:00
50551,308,105,2026-05-23,1,576.52,576.52,paid,2026-05-23T11:52:00
50552,155,101,2026-05-23,2,1181.41,2362.82,paid,2026-05-23T08:18:00
50553,350,104,2026-05-23,1,931.77,931.77,paid,2026-05-23T08:14:00
50554,141,101,2026-05-23,3,1112.75,3338.25,paid,2026-05-23T11:20:00
50555,148,104,2026-05-23,1,1079.92,1079.92,paid,2026-05-23T12:02:00
50556,47,101,2026-05-23,1,1050.45,1050.45,paid,2026-05-23T13:12:00
50557,93,104,2026-05-23,2,1019.82,2039.64,paid,2026-05-23T11:05:00
50558,383,102,2026-05-24,1,846.73,846.73,paid,2026-05-24T13:18:00
50559,290,103,2026-05-24,2,1279.48,2558.96,paid,2026-05-24T17:08:00
50560,264,103,2026-05-24,1,1425.83,1425.83,paid,2026-05-24T13:00:00
50561,73,102,2026-05-24,5,719.72,3598.6,paid,2026-05-24T17:29:00
50562,7,101,2026-05-24,1,1155.06,1155.06,paid,2026-05-24T19:51:00
50563,227,105,2026-05-24,2,511.73,1023.46,paid,2026-05-24T11:12:00
50564,155,102,2026-05-24,1,770.52,770.52,paid,2026-05-24T12:55:00
50565,221,102,2026-05-24,1,800.46,800.46,paid,2026-05-24T09:10:00
50566,60,102,2026-05-24,2,833.21,1666.42,paid,2026-05-24T21:57:00
50567,218,105,2026-05-24,2,626.81,1253.62,paid,2026-05-24T09:07:00
50568,61,105,2026-05-24,1,613.7,613.7,paid,2026-05-24T09:30:00
50569,37,105,2026-05-24,1,627.78,627.78,paid,2026-05-24T17:41:00
50570,207,103,2026-05-24,4,1230.37,4921.48,paid,2026-05-24T19:03:00
50571,190,102,2026-05-24,2,731.96,1463.92,paid,2026-05-24T12:34:00
50572,195,103,2026-05-24,1,1383.75,1383.75,paid,2026-05-24T14:17:00
50573,96,104,2026-05-24,1,962.23,962.23,refunded,2026-05-24T11:32:00
50574,156,105,2026-05-24,1,554.44,554.44,paid,2026-05-24T22:48:00
50575,274,104,2026-05-24,1,991.16,991.16,paid,2026-05-24T18:42:00
50576,294,105,2026-05-24,1,605.02,605.02,paid,2026-05-24T21:54:00
50577,344,104,2026-05-24,1,1105.91,1105.91,paid,2026-05-24T16:51:00
50578,107,105,2026-05-25,3,520.57,1561.71,paid,2026-05-25T20:14:00
50579,347,105,2026-05-25,2,604.36,1208.72,paid,2026-05-25T19:48:00
50580,75,105,2026-05-25,2,567.37,1134.74,paid,2026-05-25T17:53:00
50581,332,105,2026-05-25,1,568.0,568.0,paid,2026-05-25T11:10:00
50582,298,102,2026-05-25,3,716.31,2148.93,paid,2026-05-25T12:29:00
50583,23,104,2026-05-25,1,1151.31,1151.31,paid,2026-05-25T10:56:00
50584,254,101,2026-05-25,1,996.41,996.41,paid,2026-05-25T08:06:00
50585,35,102,2026-05-25,2,748.86,1497.72,paid,2026-05-25T19:55:00
50586,240,103,2026-05-25,2,1204.56,2409.12,paid,2026-05-25T11:38:00
50587,161,101,2026-05-25,1,1013.34,1013.34,paid,2026-05-25T18:20:00
50588,337,105,2026-05-25,1,539.88,539.88,paid,2026-05-25T22:37:00
50589,132,104,2026-05-25,1,948.07,948.07,paid,2026-05-25T20:23:00
50590,319,104,2026-05-25,3,930.1,2790.3,paid,2026-05-25T09:33:00
50591,377,103,2026-05-25,4,1520.59,6082.36,paid,2026-05-25T17:39:00
50592,86,104,2026-05-25,1,1105.2,1105.2,paid,2026-05-25T08:19:00
50593,328,102,2026-05-25,4,710.23,2840.92,paid,2026-05-25T12:53:00
50594,221,102,2026-05-25,2,823.82,1647.64,paid,2026-05-25T18:07:00
50595,34,102,2026-05-25,1,736.92,736.92,paid,2026-05-25T22:21:00
50596,294,101,2026-05-25,1,1105.2,1105.2,paid,2026-05-25T08:41:00
50597,296,101,2026-05-25,2,1158.84,2317.68,paid,2026-05-25T20:52:00
50598,147,105,2026-05-25,1,512.81,512.81,paid,2026-05-25T11:05:00
50599,60,102,2026-05-25,2,805.01,1610.02,paid,2026-05-25T21:03:00
50600,276,102,2026-05-25,1,702.41,702.41,paid,2026-05-25T09:35:00
50601,43,102,2026-05-25,1,846.62,846.62,paid,2026-05-25T20:41:00
50602,279,105,2026-05-25,1,552.95,552.95,paid,2026-05-25T17:32:00
50603,207,102,2026-05-25,1,740.01,740.01,paid,2026-05-25T14:01:00
50604,140,103,2026-05-25,1,1252.2,1252.2,paid,2026-05-25T08:11:00
50605,335,103,2026-05-25,1,1458.37,1458.37,paid,2026-05-25T18:14:00
50606,169,101,2026-05-25,2,1215.02,2430.04,paid,2026-05-25T16:08:00
50607,113,102,2026-05-25,2,847.73,1695.46,paid,2026-05-25T12:02:00
50608,162,101,2026-05-25,2,989.23,1978.46,paid,2026-05-25T18:48:00
50609,137,102,2026-05-25,1,783.79,783.79,paid,2026-05-25T17:07:00
50610,23,104,2026-05-25,3,1015.34,3046.02,paid,2026-05-25T15:09:00
50611,306,102,2026-05-25,1,848.37,848.37,paid,2026-05-25T17:27:00
50612,160,103,2026-05-26,1,1483.35,1483.35,paid,2026-05-26T21:07:00
50613,134,102,2026-05-26,1,711.83,711.83,paid,2026-05-26T08:22:00
50614,97,104,2026-05-26,4,1107.09,4428.36,paid,2026-05-26T21:52:00
50615,42,104,2026-05-26,3,1100.89,3302.67,paid,2026-05-26T11:55:00
50616,382,103,2026-05-26,1,1368.48,1368.48,paid,2026-05-26T22:38:00
50617,242,105,2026-05-26,1,565.28,565.28,paid,2026-05-26T21:12:00
50618,120,103,2026-05-26,2,1521.89,3043.78,paid,2026-05-26T20:18:00
50619,304,103,2026-05-26,2,1387.38,2774.76,paid,2026-05-26T17:29:00
50620,302,102,2026-05-26,2,786.88,1573.76,paid,2026-05-26T13:35:00
50621,319,105,2026-05-26,1,509.85,509.85,paid,2026-05-26T16:59:00
50622,324,104,2026-05-26,1,1116.64,1116.64,refunded,2026-05-26T08:19:00
50623,181,102,2026-05-26,1,803.2,803.2,refunded,2026-05-26T21:34:00
50624,183,102,2026-05-26,1,713.87,713.87,paid,2026-05-26T18:18:00
50625,391,101,2026-05-26,1,1017.81,1017.81,paid,2026-05-26T08:16:00
50626,292,101,2026-05-26,2,1219.4,2438.8,paid,2026-05-26T14:37:00
50627,301,101,2026-05-26,1,1182.71,1182.71,paid,2026-05-26T11:22:00
50628,117,104,2026-05-26,4,995.97,3983.88,paid,2026-05-26T08:23:00
50629,71,102,2026-05-26,3,800.21,2400.63,paid,2026-05-26T10:09:00
50630,91,101,2026-05-26,1,1146.83,1146.83,paid,2026-05-26T21:47:00
50631,317,101,2026-05-26,1,1247.29,1247.29,refunded,2026-05-26T11:43:00
50632,246,102,2026-05-26,1,886.28,886.28,paid,2026-05-26T22:04:00
50633,345,102,2026-05-26,2,859.93,1719.86,paid,2026-05-26T21:05:00
50634,80,102,2026-05-26,2,776.32,1552.64,paid,2026-05-26T14:52:00
50635,10,102,2026-05-26,2,740.53,1481.06,paid,2026-05-26T21:45:00
50636,143,101,2026-05-26,1,1191.86,1191.86,paid,2026-05-26T20:40:00
50637,66,104,2026-05-27,2,1000.67,2001.34,paid,2026-05-27T09:36:00
50638,65,102,2026-05-27,1,824.31,824.31,paid,2026-05-27T19:18:00
50639,320,101,2026-05-27,1,1095.11,1095.11,paid,2026-05-27T17:41:00
50640,350,105,2026-05-27,1,536.66,536.66,paid,2026-05-27T12:20:00
50641,96,105,2026-05-27,3,513.01,1539.03,paid,2026-05-27T22:38:00
50642,131,105,2026-05-27,1,528.08,528.08,paid,2026-05-27T10:16:00
50643,219,105,2026-05-27,1,579.23,579.23,paid,2026-05-27T22:11:00
50644,393,104,2026-05-27,2,1039.3,2078.6,paid,2026-05-27T12:57:00
50645,397,101,2026-05-27,2,1170.44,2340.88,paid,2026-05-27T16:38:00
50646,51,101,2026-05-27,2,1073.76,2147.52,paid,2026-05-27T10:05:00
50647,263,101,2026-05-27,1,1200.23,1200.23,paid,2026-05-27T11:45:00
50648,329,101,2026-05-27,1,1029.04,1029.04,paid,2026-05-27T15:39:00
50649,190,101,2026-05-27,4,993.21,3972.84,paid,2026-05-27T19:52:00
50650,6,105,2026-05-27,1,549.63,549.63,paid,2026-05-27T10:46:00
50651,37,105,2026-05-27,1,600.94,600.94,paid,2026-05-27T10:15:00
50652,171,104,2026-05-27,1,1016.08,1016.08,paid,2026-05-27T15:34:00
50653,375,101,2026-05-27,1,1037.25,1037.25,refunded,2026-05-27T15:45:00
50654,214,104,2026-05-27,2,1021.6,2043.2,paid,2026-05-27T21:11:00
50655,150,104,2026-05-27,1,1014.5,1014.5,paid,2026-05-27T19:48:00
50656,108,103,2026-05-27,2,1218.63,2437.26,paid,2026-05-27T10:46:00
50657,36,105,2026-05-27,1,596.8,596.8,paid,2026-05-27T12:45:00
50658,129,102,2026-05-27,2,710.29,1420.58,paid,2026-05-27T17:57:00
50659,319,101,2026-05-27,2,1236.59,2473.18,paid,2026-05-27T09:04:00
50660,347,102,2026-05-27,1,793.25,793.25,paid,2026-05-27T08:32:00
50661,196,103,2026-05-27,1,1484.75,1484.75,paid,2026-05-27T18:25:00
50662,397,102,2026-05-27,1,841.38,841.38,paid,2026-05-27T17:13:00
50663,123,101,2026-05-27,2,1241.12,2482.24,paid,2026-05-27T12:35:00
50664,347,105,2026-05-27,4,625.31,2501.24,paid,2026-05-27T19:15:00
50665,221,105,2026-05-27,2,505.61,1011.22,paid,2026-05-27T08:46:00
50666,284,101,2026-05-27,2,1067.43,2134.86,paid,2026-05-27T10:02:00
50667,81,103,2026-05-27,2,1303.58,2607.16,paid,2026-05-27T10:57:00
50668,207,105,2026-05-27,1,543.84,543.84,paid,2026-05-27T14:12:00
50669,152,101,2026-05-27,1,1226.85,1226.85,paid,2026-05-27T11:14:00
50670,24,104,2026-05-27,2,1126.22,2252.44,paid,2026-05-27T20:11:00
50671,134,102,2026-05-28,1,718.3,718.3,paid,2026-05-28T09:12:00
